1587595613543580,0,0,-0.77,-0.27,-0.87,-1.20,-1.97,-1.35
1587595613554926,0,0,-1.10,-0.05,0.34,-2.52,-0.69,-2.87
1587595613582243,0,0,-1.10,-0.20,0.01,-3.51,1.22,-4.26
1587595613592638,0,0,0.02,1.04,0.65,-1.79,0.27,-3.76
1587595613602529,0,0,-0.09,1.42,0.53,-1.67,0.22,-2.77
1587595613613585,0,0,-0.29,1.46,0.32,-1.49,0.32,-1.33
1587595613640964,0,0,-0.47,1.39,0.69,-0.67,0.16,1.83
1587595613651347,0,0,-0.05,1.32,0.43,1.28,1.01,1.93
1587595613661290,0,0,0.32,0.87,0.43,0.84,0.99,1.71
1587595613672430,0,0,0.56,0.60,0.49,0.63,0.89,1.09
1587595613702199,0,0,0.66,0.45,0.16,0.50,1.06,0.33
1587595613714268,0,0,0.47,0.14,0.17,0.78,1.18,0.18
1587595613744161,0,0,0.38,-0.11,0.20,0.97,1.53,0.20
1587595613755829,0,0,-0.13,-0.41,-0.01,0.84,1.35,0.14
1587595613783158,0,0,-0.32,-0.76,-0.17,0.85,1.12,0.44
1587595613793600,0,0,-0.69,-0.81,-0.13,0.29,0.17,0.43
1587595613803513,0,0,-0.55,-0.93,-0.01,-0.29,-0.11,0.24
1587595613814765,0,0,-0.28,-1.20,0.17,-1.37,-0.40,-0.01
1587595613844715,0,0,0.13,-1.48,0.51,-1.92,-0.64,0.17
1587595613856472,0,0,0.77,-1.31,0.35,-0.92,-0.63,0.22
1587595613866370,0,0,0.81,-1.18,0.17,-0.48,-0.54,0.56
1587595613877324,0,0,0.74,-1.03,-0.31,0.10,-0.50,0.76
1587595613904730,0,0,0.32,-0.52,-1.78,0.33,-0.57,1.08
1587595613914914,0,0,-0.68,-1.01,-1.13,-0.04,0.60,0.25
1587595613942226,0,0,-0.16,-1.09,1.01,0.91,2.66,-0.91
1587595613952641,0,0,-1.27,4.15,-0.17,3.12,1.79,-1.22
1587595613979966,0,0,-1.56,4.08,-0.12,1.37,-0.16,-2.00
1587595613989850,0,0,-0.52,1.21,0.27,-0.42,-1.44,-0.03
1587595613999746,0,0,-0.14,0.63,0.72,-0.90,-1.54,0.30
1587595614011267,0,0,0.10,0.22,0.54,-0.61,-1.63,0.50
1587595614038589,0,0,0.05,-0.31,0.28,-0.28,-1.63,0.16
1587595614049152,0,0,0.19,-0.43,0.28,-0.17,-1.75,0.25
1587595614076612,0,0,0.52,-0.71,0.08,0.98,-0.91,-0.06
1587595614086913,0,0,0.70,-0.80,-0.20,1.17,-0.42,0.05
1587595614114273,0,0,0.85,-0.57,-0.28,1.31,-0.17,1.04
1587595614124655,0,0,0.73,-0.46,-0.14,0.51,0.19,1.19
1587595614134515,0,0,0.59,-0.37,-0.08,0.16,0.50,1.42
1587595614145397,0,0,0.56,-0.37,0.14,-0.38,0.74,1.38
1587595614172740,0,0,0.52,-0.46,0.50,-0.85,0.81,0.81
1587595614183129,0,0,0.45,-0.78,0.43,-2.18,0.99,0.51
1587595614193007,0,0,0.14,-0.85,-0.05,-2.06,0.86,0.12
1587595614204038,0,0,-0.12,-1.17,-1.06,-1.65,-0.05,0.06
1587595614231313,0,0,-0.52,-1.02,-0.43,-1.20,-1.00,-2.36
1587595614241669,0,0,-1.28,-0.00,-0.52,-0.68,1.62,-3.61
1587595614251340,0,0,-1.12,0.86,-0.05,-0.03,1.81,-4.70
1587595614278466,0,0,-0.14,1.41,0.98,-0.43,0.58,-2.63
1587595614305904,0,0,-0.81,1.86,0.41,-0.09,0.17,1.18
1587595614316974,0,0,-0.51,2.06,0.48,1.18,0.31,1.82
1587595614326884,0,0,-0.22,1.57,0.19,0.76,0.31,2.27
1587595614337874,0,0,0.24,0.92,0.38,0.02,-0.12,2.32
1587595614365317,0,0,0.51,0.04,0.13,0.32,0.20,0.81
1587595614375964,0,0,0.82,-0.49,0.07,0.10,0.40,0.55
1587595614403342,0,0,0.81,-0.41,0.07,0.87,0.68,-0.38
1587595614413727,0,0,0.37,-0.49,-0.02,1.49,1.24,-0.52
1587595614443597,0,0,-0.06,-0.39,-0.24,1.39,0.74,-0.28
1587595614455234,0,0,-0.71,-0.39,-0.18,0.44,0.23,-0.16
1587595614464992,0,0,-0.72,-0.54,-0.04,-0.28,-0.06,0.04
1587595614476638,0,0,-0.45,-0.94,0.19,-1.45,-0.37,0.21
1587595614506544,0,0,0.46,-1.34,0.52,-1.75,-0.78,0.66
1587595614518303,0,0,0.65,-1.17,0.43,-1.22,-0.84,0.69
1587595614528035,0,0,0.73,-1.01,0.29,-0.88,-0.92,0.83
1587595614538874,0,0,0.64,-0.91,-0.39,-0.54,-1.05,0.95
1587595614566394,0,0,-0.35,-0.82,-1.89,-0.08,-1.15,0.98
1587595614576522,0,0,-0.52,-1.17,-1.60,0.35,0.54,0.42
1587595614603929,0,0,0.05,3.15,1.06,1.83,3.52,-0.83
1587595614614286,0,0,-1.66,4.49,-0.43,4.11,1.32,-1.04
1587595614641570,0,0,-1.93,3.90,0.02,1.57,-0.38,-0.83
1587595614652666,0,0,-0.52,0.83,0.59,-0.80,-1.46,-0.26
1587595614665117,0,0,0.10,0.23,0.65,-0.85,-1.66,0.14
1587595614677435,0,0,0.15,0.01,0.48,-0.08,-1.98,0.24
1587595614704905,0,0,0.07,-0.30,0.30,0.00,-1.77,0.16
1587595614715075,0,0,0.47,-0.37,0.27,0.59,-1.41,0.09
1587595614742453,0,0,0.63,-0.52,-0.24,1.06,-1.24,-0.05
1587595614752869,0,0,0.75,-0.65,-0.47,1.94,-0.50,0.17
1587595614780165,0,0,0.67,-0.57,-0.31,1.78,-0.40,0.53
1587595614790051,0,0,0.50,-0.53,-0.20,0.34,0.21,1.08
1587595614799933,0,0,0.57,-0.56,0.16,0.21,0.42,1.32
1587595614811449,0,0,0.75,-0.66,0.56,0.05,0.84,1.26
1587595614838543,0,0,0.54,-0.79,0.62,-1.07,0.88,0.80
1587595614848927,0,0,0.32,-0.92,0.41,-1.25,0.53,0.39
1587595614858812,0,0,0.21,-1.08,-0.16,-1.25,0.26,-0.02
1587595614869698,0,0,-0.12,-1.25,-1.01,-0.97,-0.73,-0.11
1587595614897123,0,0,-1.40,-0.27,-0.73,-0.58,-1.97,-3.03
1587595614907724,0,0,-1.84,-0.16,-0.73,-1.29,0.69,-4.67
1587595614935159,0,0,-0.53,1.24,0.53,-0.96,1.06,-4.12
1587595614945500,0,0,0.35,1.85,0.44,-1.94,0.71,-3.06
1587595614972845,0,0,-0.31,1.69,0.52,-1.48,0.46,2.05
1587595614983231,0,0,-0.26,1.59,0.36,1.09,0.75,2.36
1587595614993132,0,0,0.13,0.83,0.19,0.87,0.69,2.39
1587595615004154,0,0,0.35,0.26,0.39,0.68,0.57,2.11
1587595615031424,0,0,0.47,0.15,0.03,0.97,0.74,0.50
1587595615041728,0,0,0.40,-0.32,-0.01,0.73,0.61,0.18
1587595615051406,0,0,0.25,-0.35,0.05,1.02,0.62,-0.16
1587595615078629,0,0,0.03,-0.29,0.18,1.25,0.97,-0.85
1587595615106133,0,0,-0.28,-0.46,-0.15,1.08,0.57,-0.80
1587595615117195,0,0,-0.39,-0.37,-0.06,1.10,0.22,-0.37
1587595615127076,0,0,-0.40,-0.36,0.03,0.50,-0.05,0.13
1587595615138023,0,0,-0.27,-0.84,0.15,-1.25,-0.35,0.21
1587595615165567,0,0,0.07,-1.42,0.30,-2.17,-0.77,0.73
1587595615175924,0,0,0.67,-1.44,0.40,-1.88,-0.73,0.69
1587595615185711,0,0,0.89,-1.39,0.41,-1.46,-0.66,0.65
1587595615196732,0,0,0.88,-1.28,0.04,-0.89,-0.51,0.66
1587595615224173,0,0,0.46,-1.01,-2.16,-0.61,-0.98,1.25
1587595615234585,0,0,-0.96,-1.36,-1.43,1.01,0.16,0.60
1587595615244778,0,0,-0.43,-0.86,-0.62,3.29,2.26,0.48
1587595615273294,0,0,-0.19,4.78,-0.06,5.04,3.33,-1.12
1587595615284870,0,0,-1.90,3.05,-0.49,-0.80,-0.48,-1.32
1587595615294767,0,0,-1.01,1.67,-0.12,-0.94,-1.44,-0.84
1587595615305842,0,0,-0.31,0.58,0.24,-0.15,-1.70,-0.26
1587595615318157,0,0,0.16,0.45,0.25,1.03,-1.50,0.41
1587595615345628,0,0,0.24,0.21,0.34,1.05,-1.70,-0.12
1587595615356065,0,0,0.11,0.08,0.23,0.03,-1.59,-0.35
1587595615366213,0,0,0.15,0.01,0.27,0.20,-1.48,-0.57
1587595615394824,0,0,0.17,-0.17,0.33,0.58,-1.27,-0.40
1587595615406551,0,0,0.37,-0.50,0.17,0.82,-1.11,-0.04
1587595615418768,0,0,0.53,-0.71,-0.20,1.27,-0.85,0.20
1587595615428708,0,0,0.62,-0.76,-0.38,1.44,-0.67,0.71
1587595615439618,0,0,0.67,-0.69,-0.37,1.37,-0.50,1.12
1587595615467114,0,0,0.72,-0.87,-0.01,0.28,0.37,1.61
1587595615477588,0,0,0.70,-0.93,0.10,0.16,0.78,1.54
1587595615489990,0,0,0.63,-0.83,0.30,-0.22,1.04,1.23
1587595615499721,0,0,0.59,-0.79,0.34,-0.73,0.98,0.74
1587595615528179,0,0,0.21,-0.80,-0.40,-1.68,0.40,-0.49
1587595615540540,0,0,-0.17,-1.12,-1.83,-1.44,-0.56,-0.26
1587595615552981,0,0,-0.79,-0.29,-0.83,-1.32,-2.05,-0.74
1587595615565686,0,0,-1.14,-0.13,0.01,-2.43,-0.39,-3.55
1587595615595533,0,0,-1.27,0.94,0.51,-2.75,1.13,-4.59
1587595615607266,0,0,-0.09,1.43,0.61,-1.50,0.27,-3.79
1587595615617168,0,0,-0.24,1.82,0.48,-1.79,0.45,-2.23
1587595615628101,0,0,-0.49,1.59,0.55,-1.50,0.27,-0.50
1587595615655497,0,0,-0.57,1.51,0.51,-0.62,0.69,2.51
1587595615665891,0,0,0.12,0.80,0.20,0.63,0.70,2.43
1587595615675818,0,0,0.53,0.49,0.37,0.37,0.62,1.98
1587595615686824,0,0,0.76,0.34,0.42,0.57,0.91,1.36
1587595615714258,0,0,0.68,-0.09,0.07,0.32,0.92,0.29
1587595615724442,0,0,0.42,-0.23,0.10,0.67,0.97,0.15
1587595615751747,0,0,0.33,-0.22,0.05,1.02,1.15,-0.27
1587595615762159,0,0,-0.18,-0.57,-0.17,1.13,1.10,-0.26
1587595615771843,0,0,-0.43,-0.58,-0.28,1.16,0.88,-0.22
1587595615798764,0,0,-0.69,-0.70,-0.19,-0.37,-0.10,-0.15
1587595615808651,0,0,-0.51,-0.93,0.12,-1.02,-0.56,-0.11
1587595615820878,0,0,-0.16,-1.24,0.43,-1.73,-0.82,-0.01
1587595615848369,0,0,0.56,-1.43,0.59,-1.40,-0.86,0.40
1587595615858769,0,0,0.70,-1.25,0.41,-0.86,-0.88,0.64
1587595615871171,0,0,0.71,-1.00,-0.21,-0.19,-0.99,0.96
1587595615881176,0,0,0.34,-0.95,-1.05,0.03,-1.00,1.59
1587595615909746,0,0,0.04,-0.65,-1.58,0.23,-1.28,1.53
1587595615919802,0,0,0.37,-0.87,-0.42,2.08,1.96,-0.23
1587595615947221,0,0,-0.81,3.99,-0.12,3.08,2.41,-1.96
1587595615958843,0,0,-1.78,3.45,-0.84,1.02,-0.32,-1.96
1587595615986200,0,0,-0.38,1.28,0.39,0.89,-1.00,-0.06
1587595615996625,0,0,-0.08,0.47,0.64,-0.77,-1.02,0.10
1587595616006541,0,0,0.09,0.19,0.65,-0.56,-1.16,0.23
1587595616017505,0,0,0.08,0.05,0.51,-0.04,-1.21,0.28
1587595616044905,0,0,0.01,-0.23,0.32,0.03,-1.37,-0.06
1587595616055568,0,0,0.16,-0.33,0.33,-0.04,-1.36,-0.05
1587595616085409,0,0,0.26,-0.79,-0.10,0.37,-0.77,0.02
1587595616097099,0,0,0.54,-0.83,-0.33,1.24,-0.62,0.21
1587595616124471,0,0,0.55,-0.58,-0.26,1.28,-0.33,1.12
1587595616134884,0,0,0.54,-0.46,-0.12,0.18,0.08,1.31
1587595616144831,0,0,0.58,-0.49,0.02,-0.12,0.26,1.39
1587595616155823,0,0,0.67,-0.58,0.23,-0.64,0.41,1.33
1587595616183177,0,0,0.72,-0.70,0.47,-0.93,0.53,0.57
1587595616193608,0,0,0.39,-0.76,-0.08,-1.59,0.62,0.22
1587595616203513,0,0,-0.09,-0.98,-0.82,-1.59,0.20,0.13
1587595616214529,0,0,-0.32,-0.90,-0.97,-1.31,-1.10,0.19
1587595616241875,0,0,-0.68,-0.62,-0.69,-1.00,-1.26,-3.21
1587595616252130,0,0,-0.95,0.70,-0.26,-0.64,1.72,-4.33
1587595616261831,0,0,-0.70,0.52,0.09,-0.25,1.50,-4.56
1587595616288773,0,0,-0.47,1.77,0.69,0.03,0.68,-2.11
1587595616316195,0,0,-0.69,1.76,0.44,0.23,0.33,1.46
1587595616327929,0,0,-0.23,1.64,0.34,1.19,0.54,1.83
1587595616340329,0,0,0.14,1.02,0.40,0.51,0.17,1.95
1587595616350073,0,0,0.53,0.85,0.52,0.49,0.20,1.50
1587595616378579,0,0,0.80,-0.16,0.19,-0.26,0.38,0.29
1587595616390516,0,0,0.76,-0.33,0.14,0.32,0.63,0.19
1587595616418027,0,0,0.35,-0.24,0.15,1.03,1.55,-0.12
1587595616427859,0,0,0.10,-0.40,0.05,0.74,1.44,-0.21
1587595616455225,0,0,-0.11,-0.69,-0.05,0.68,0.67,-0.05
1587595616466277,0,0,-0.68,-0.76,-0.03,0.48,0.38,0.07
1587595616478674,0,0,-0.65,-0.91,0.11,-0.27,-0.00,0.08
1587595616490888,0,0,-0.32,-1.11,0.36,-1.28,-0.41,0.21
1587595616518426,0,0,0.47,-1.27,0.58,-1.47,-0.65,0.29
1587595616528638,0,0,0.70,-1.12,0.45,-1.09,-0.75,0.38
1587595616538362,0,0,0.82,-0.99,0.36,-0.63,-0.82,0.68
1587595616549206,0,0,0.70,-0.84,-0.06,-0.08,-1.03,0.96
1587595616576638,0,0,-0.40,-0.62,-1.93,-0.06,-1.09,0.98
1587595616587253,0,0,-0.63,-1.03,-1.71,-0.09,0.50,0.28
1587595616614708,0,0,-0.18,2.28,1.00,1.12,3.97,-0.69
1587595616625049,0,0,-1.65,5.98,-0.34,6.01,2.27,-1.07
1587595616652441,0,0,-2.19,3.56,-0.16,1.86,0.06,-0.94
1587595616662840,0,0,-0.50,0.78,0.35,-1.05,-1.33,-0.34
1587595616672711,0,0,0.15,0.30,0.53,-1.19,-1.27,0.02
1587595616683766,0,0,0.30,0.16,0.47,-0.19,-1.36,0.17
1587595616711033,0,0,0.15,0.11,0.23,0.19,-1.33,-0.03
1587595616721274,0,0,0.16,-0.10,0.30,-0.02,-1.31,-0.06
1587595616730990,0,0,0.34,-0.26,0.33,0.36,-1.26,-0.10
1587595616758513,0,0,0.65,-0.99,-0.07,1.24,-0.63,0.18
1587595616768437,0,0,0.67,-0.93,-0.29,1.64,-0.46,0.69
1587595616779950,0,0,0.69,-0.77,-0.34,1.89,-0.35,1.07
1587595616789822,0,0,0.65,-0.66,-0.27,1.63,-0.17,1.39
1587595616800754,0,0,0.63,-0.52,-0.00,0.92,0.05,1.53
1587595616828269,0,0,0.72,-0.62,0.39,-0.50,0.66,1.32
1587595616838662,0,0,0.76,-0.68,0.55,-0.88,0.77,1.12
1587595616848555,0,0,0.64,-0.73,0.47,-1.28,0.79,0.77
1587595616859465,0,0,0.47,-0.79,0.42,-1.65,0.74,0.33
1587595616886881,0,0,-0.23,-1.29,-1.40,-0.99,-0.29,-0.07
1587595616897269,0,0,-0.54,-0.89,-1.45,-0.61,-1.72,-0.08
1587595616907145,0,0,-0.98,-0.51,-0.78,-0.32,-1.61,-1.86
1587595616918399,0,0,-1.55,-0.19,-0.99,-0.64,0.32,-3.50
1587595616948361,0,0,0.01,1.17,0.56,-1.46,0.89,-4.56
1587595616960125,0,0,-0.03,1.71,0.51,-1.86,0.72,-3.68
1587595616969997,0,0,-0.23,1.81,0.46,-1.93,0.75,-1.75
1587595616980881,0,0,-0.64,1.84,0.60,-1.28,0.37,0.10
1587595617008362,0,0,0.10,0.91,0.07,0.25,0.56,2.67
1587595617018756,0,0,0.38,0.35,0.33,0.39,0.61,2.62
1587595617028513,0,0,0.61,0.33,0.33,0.90,0.88,1.69
1587595617039358,0,0,0.63,0.20,0.13,0.89,1.14,1.04
1587595617067113,0,0,0.31,-0.24,0.10,1.07,1.06,-0.04
1587595617077509,0,0,0.15,-0.08,0.26,1.32,1.24,-0.29
1587595617087407,0,0,-0.09,-0.14,0.20,1.16,1.28,-0.62
1587595617098325,0,0,-0.21,-0.38,0.11,0.75,1.09,-0.80
1587595617125729,0,0,-0.27,-0.54,-0.17,0.59,0.41,-0.65
1587595617136114,0,0,-0.58,-0.51,-0.07,0.21,-0.06,-0.41
1587595617146052,0,0,-0.46,-0.60,0.04,-0.62,-0.35,-0.12
1587595617157024,0,0,-0.26,-1.04,0.23,-1.94,-0.69,-0.00
1587595617184436,0,0,0.08,-1.54,0.55,-2.35,-0.84,0.53
1587595617194835,0,0,0.67,-1.40,0.41,-1.48,-0.79,0.63
1587595617204744,0,0,0.64,-1.24,-0.00,-1.00,-0.86,0.91
1587595617215736,0,0,0.43,-1.15,-1.15,-0.54,-1.04,1.26
1587595617243087,0,0,0.10,-1.17,-1.29,-0.03,-1.28,0.63
1587595617253314,0,0,-0.16,-0.83,-0.72,2.45,2.26,0.44
1587595617280556,0,0,-0.10,0.13,0.35,4.31,2.72,-0.39
1587595617290784,0,0,-1.46,3.90,-0.55,0.26,0.97,-0.84
1587595617318251,0,0,-0.26,1.21,0.22,0.35,-1.51,-0.23
1587595617328639,0,0,0.03,0.54,0.21,0.74,-1.38,0.08
1587595617338531,0,0,0.16,0.33,0.27,0.77,-1.38,0.28
1587595617349474,0,0,0.09,0.07,0.32,0.42,-1.51,0.22
1587595617376929,0,0,-0.06,-0.02,0.19,0.51,-1.35,-0.35
1587595617387052,0,0,-0.06,-0.06,0.29,0.49,-1.28,-0.47
1587595617414422,0,0,-0.02,-0.30,0.26,0.69,-1.17,-0.32
1587595617424786,0,0,0.39,-0.57,-0.08,0.90,-0.87,-0.06
1587595617452217,0,0,0.52,-0.67,-0.51,1.24,-0.69,1.34
1587595617462608,0,0,0.88,-0.70,-0.34,0.80,-0.08,1.49
1587595617472519,0,0,0.90,-0.68,-0.17,0.20,0.25,1.52
1587595617483775,0,0,0.85,-0.70,0.04,-0.34,0.75,1.53
1587595617511068,0,0,0.75,-0.67,0.39,-0.51,0.99,0.67
1587595617521537,0,0,0.41,-0.67,0.34,-1.98,0.94,0.43
1587595617531254,0,0,0.20,-0.72,0.20,-2.25,0.76,-0.00
1587595617542407,0,0,0.03,-0.90,-0.79,-2.14,0.58,-0.26
1587595617569720,0,0,-0.44,-1.10,-1.53,-1.80,-0.07,-0.41
1587595617579627,0,0,-1.26,-0.08,0.04,-2.07,0.52,-3.32
1587595617589683,0,0,-1.14,0.12,-0.27,-2.30,1.70,-5.14
1587595617618364,0,0,-0.11,1.39,0.60,-1.62,0.41,-3.73
1587595617630095,0,0,-0.23,1.89,0.46,-1.81,0.60,-2.46
1587595617639980,0,0,-0.54,1.92,0.54,-1.43,0.43,-0.02
1587595617651070,0,0,-0.71,1.79,0.51,-0.33,0.35,1.34
1587595617661080,0,0,-0.38,1.84,0.54,0.51,0.65,2.43
1587595617689515,0,0,-0.12,1.24,0.15,0.53,0.86,2.59
1587595617699409,0,0,0.59,0.38,0.43,0.31,0.79,1.38
1587595617709809,0,0,0.60,0.03,0.16,0.24,0.89,0.86
1587595617719865,0,0,0.48,-0.19,0.00,0.22,0.92,0.47
1587595617748509,0,0,0.25,-0.35,0.11,1.61,1.39,-0.14
1587595617760284,0,0,0.03,-0.39,0.05,1.40,1.31,-0.32
1587595617770181,0,0,-0.25,-0.48,-0.05,1.21,1.18,-0.41
1587595617781053,0,0,-0.41,-0.55,-0.14,1.08,0.80,-0.41
1587595617808562,0,0,-0.75,-0.55,-0.23,-0.51,-0.51,-0.18
1587595617819019,0,0,-0.57,-0.93,0.10,-1.17,-0.98,-0.13
1587595617831435,0,0,-0.19,-1.24,0.27,-1.83,-1.11,-0.09
1587595617841429,0,0,0.19,-1.35,0.37,-1.85,-1.09,0.07
1587595617869886,0,0,0.35,-1.35,0.52,-1.48,-1.09,0.19
1587595617879778,0,0,0.82,-0.95,0.23,-0.35,-1.09,0.74
1587595617890157,0,0,0.63,-0.90,-1.05,-0.18,-1.14,1.20
1587595617919996,0,0,0.16,-0.67,-1.05,0.22,-1.51,1.37
1587595617930043,0,0,0.33,-0.93,-0.12,2.83,1.57,0.42
1587595617958019,0,0,-0.90,3.77,-0.51,3.59,2.22,-1.68
1587595617969787,0,0,-1.63,3.49,-0.86,1.45,-0.01,-2.28
1587595617999547,0,0,-1.54,2.04,-0.00,1.12,-1.20,-1.53
1587595618009446,0,0,-0.11,0.59,0.59,-0.37,-1.27,0.09
1587595618019829,0,0,-0.04,0.26,0.51,-0.01,-1.62,0.26
1587595618029527,0,0,-0.10,0.15,0.37,0.24,-1.72,0.25
1587595618040379,0,0,-0.15,0.12,0.29,0.12,-1.75,0.25
1587595618067848,0,0,0.18,-0.05,0.38,-0.22,-1.70,-0.17
1587595618078528,0,0,0.29,-0.27,0.29,0.02,-1.71,-0.08
1587595618105971,0,0,0.58,-0.83,-0.26,0.24,-1.32,0.47
1587595618115838,0,0,0.73,-0.90,-0.40,1.05,-1.05,0.70
1587595618143197,0,0,0.78,-0.70,-0.17,1.16,-0.96,1.31
1587595618154339,0,0,0.68,-0.72,0.03,0.02,0.05,1.50
1587595618166740,0,0,0.68,-0.72,0.14,-0.30,0.56,1.35
1587595618179050,0,0,0.66,-0.65,0.26,-0.51,0.76,1.21
1587595618206473,0,0,0.40,-0.63,0.19,-1.54,0.66,0.18
1587595618216849,0,0,0.15,-0.80,-0.95,-1.55,0.30,0.03
1587595618229237,0,0,-0.34,-0.89,-1.07,-1.25,-1.04,0.16
1587595618238995,0,0,-0.64,-0.66,-0.48,-0.95,-1.18,-0.73
1587595618267622,0,0,-1.04,0.66,-0.37,-0.31,1.89,-4.80
1587595618279569,0,0,-0.52,0.67,0.41,-0.06,1.34,-4.83
1587595618306954,0,0,-0.36,1.74,0.64,-0.01,0.76,-2.36
1587595618317265,0,0,-0.59,1.77,0.46,0.06,0.64,-1.17
1587595618344657,0,0,-0.70,1.81,0.21,0.42,0.48,2.22
1587595618355051,0,0,0.04,1.06,0.17,0.14,0.22,2.43
1587595618367450,0,0,0.51,0.78,0.47,0.10,0.25,2.05
1587595618377275,0,0,0.77,0.50,0.44,0.06,0.40,1.07
1587595618405907,0,0,0.69,-0.47,0.14,-0.15,0.82,0.13
1587595618417888,0,0,0.59,-0.36,0.22,0.97,1.28,-0.04
1587595618447871,0,0,-0.15,-0.45,-0.03,0.67,1.32,-0.35
1587595618459463,0,0,-0.45,-0.61,-0.10,0.33,0.71,-0.27
1587595618486916,0,0,-0.62,-0.93,-0.06,-0.72,-0.21,0.14
1587595618497307,0,0,-0.47,-1.24,0.05,-1.27,-0.50,0.19
1587595618507200,0,0,-0.07,-1.33,0.21,-1.65,-0.75,0.38
1587595618518154,0,0,0.21,-1.38,0.40,-1.74,-0.82,0.33
1587595618545614,0,0,0.57,-0.96,0.37,-1.45,-0.75,0.42
1587595618556040,0,0,0.81,-0.77,-0.72,-0.22,-0.83,0.79
1587595618565933,0,0,0.35,-0.69,-1.33,-0.05,-1.08,1.21
1587595618576909,0,0,0.18,-0.78,-1.63,0.13,-0.96,0.99
1587595618604661,0,0,-0.29,0.17,0.02,0.52,2.73,0.48
1587595618614498,0,0,-0.21,1.99,0.66,7.01,3.46,0.19
1587595618624249,0,0,-1.39,4.17,0.01,6.01,2.74,-0.54
1587595618635263,0,0,-2.06,3.68,-0.95,1.40,0.57,-0.98
1587595618662590,0,0,-1.76,2.84,0.19,0.26,-0.74,-0.50
1587595618672972,0,0,-0.05,0.54,0.33,-0.77,-1.38,-0.30
1587595618682898,0,0,0.22,0.19,0.42,-0.64,-1.51,-0.00
1587595618694160,0,0,0.27,0.01,0.37,-0.04,-1.71,0.11
1587595618721483,0,0,0.24,-0.03,0.22,0.07,-1.66,-0.03
1587595618731801,0,0,0.25,-0.29,0.36,0.23,-1.26,-0.05
1587595618741469,0,0,0.29,-0.37,0.39,0.49,-1.07,-0.04
1587595618768461,0,0,0.47,-0.90,-0.01,1.25,-0.64,0.43
1587595618795900,0,0,0.71,-0.92,-0.39,1.46,-0.44,1.39
1587595618807654,0,0,0.75,-0.85,-0.25,0.78,-0.10,1.60
1587595618820051,0,0,0.73,-0.80,-0.04,0.22,0.35,1.45
1587595618849808,0,0,0.74,-0.75,0.30,-0.14,0.80,1.22
1587595618859746,0,0,0.69,-0.69,0.58,-1.71,0.95,0.29
1587595618870145,0,0,0.50,-0.74,0.41,-1.99,0.74,0.03
1587595618880019,0,0,0.36,-0.84,0.15,-1.90,0.59,-0.25
1587595618890977,0,0,0.17,-1.08,-0.94,-1.36,0.23,-0.27
1587595618918435,0,0,-1.26,-0.35,-1.09,-0.33,-2.32,-1.62
1587595618928524,0,0,-1.92,0.05,-0.65,-0.68,-0.25,-3.89
1587595618955930,0,0,0.09,1.24,0.34,-0.98,1.09,-4.87
1587595618966241,0,0,0.24,1.56,0.52,-1.95,0.54,-3.96
1587595618993653,0,0,0.20,1.89,0.62,-2.26,0.37,1.39
1587595619004061,0,0,-0.48,1.93,0.65,-0.20,0.64,2.44
1587595619013932,0,0,-0.20,1.35,0.17,0.45,0.83,2.78
1587595619024974,0,0,0.21,0.34,0.26,0.09,0.60,2.87
1587595619052274,0,0,0.59,0.25,0.04,0.75,0.82,0.97
1587595619062521,0,0,0.52,-0.41,-0.15,0.41,0.81,0.66
1587595619089779,0,0,0.45,-0.52,-0.08,0.87,0.77,0.25
1587595619099568,0,0,0.01,-0.32,0.06,1.38,1.00,-0.88
1587595619127032,0,0,-0.41,-0.67,-0.09,0.76,0.62,-1.07
1587595619138112,0,0,-0.60,-0.63,-0.12,0.71,0.25,-0.87
1587595619148013,0,0,-0.73,-0.59,-0.04,0.43,-0.00,-0.57
1587595619158926,0,0,-0.59,-0.75,0.14,-0.83,-0.50,-0.30
1587595619186381,0,0,0.28,-1.42,0.55,-2.35,-1.14,0.35
1587595619196824,0,0,0.53,-1.44,0.59,-1.93,-1.00,0.52
1587595619206713,0,0,0.88,-1.36,0.57,-1.41,-1.06,0.72
1587595619217653,0,0,0.97,-1.16,0.21,-0.62,-1.08,0.84
1587595619245061,0,0,0.60,-0.93,-1.87,-0.21,-1.33,1.88
1587595619255447,0,0,-0.45,-1.06,-1.81,0.87,-0.90,1.35
1587595619265585,0,0,-0.31,-1.35,-1.64,1.18,0.87,0.49
1587595619294206,0,0,-0.01,4.75,0.44,4.09,3.33,-1.46
1587595619305938,0,0,-1.87,5.14,-0.68,1.84,0.95,-2.44
1587595619318337,0,0,-1.73,2.13,-0.21,-1.03,-1.52,-2.03
1587595619328277,0,0,-0.51,0.72,0.20,-1.80,-1.82,-0.78
1587595619339197,0,0,-0.19,0.04,0.24,-0.98,-1.65,-0.00
1587595619366752,0,0,0.08,-0.06,0.53,0.14,-1.83,0.25
1587595619376656,0,0,0.09,-0.05,0.48,0.08,-1.78,0.22
1587595619386552,0,0,0.11,-0.11,0.37,0.17,-1.70,-0.04
1587595619397886,0,0,0.27,-0.26,0.41,0.44,-1.58,-0.15
1587595619425269,0,0,0.45,-0.59,0.20,0.75,-1.06,0.03
1587595619435655,0,0,0.71,-0.78,-0.07,1.83,-0.54,0.09
1587595619445572,0,0,0.89,-0.83,-0.31,1.97,-0.12,0.35
